contrast,correlation,energy,homogeneity,label
301.9429133858268,0.23952712706766718,0.026421891026795746,0.11979936852448314,Nantu
282.71352116141736,0.8709863284784795,0.016427411655052394,0.11676499307106003,Nantu
148.97213336614172,0.9321251599227891,0.019631283870881804,0.1618525630955033,Nantu
282.7471702755906,0.8709719804700999,0.016418713334081105,0.11664875577300773,Nantu
179.58802903543307,0.895902583541052,0.020265447994355347,0.15082637496262724,Nantu
102.99409448818896,0.9408667425760869,0.024236931493024035,0.2051507432458892,Nantu
1007.8371062992129,0.18415824792773913,0.01437298043154048,0.0521853569391587,Nantu
179.55265748031496,0.8959298736250669,0.020271422505495195,0.1508371264062151,Nantu
327.63927165354323,0.7113037560748146,0.0176241276138547,0.10504488876397998,Nantu
159.38490403543307,0.8622535676895215,0.021379798007098622,0.15826771820508737,Nantu
327.5126722440946,0.711392270444187,0.017615107221358103,0.10517261126374977,Nantu
358.5249138779527,0.8080636985125641,0.01604836105467444,0.10660286531144832,Nantu
151.71468996062993,0.9191766075933284,0.019889906892624237,0.1644084371494659,Nantu
358.494094488189,0.8080825338660448,0.016040813712427913,0.1062149697965348,Nantu
744.753567913386,0.33409071577532806,0.014845255313196602,0.06586406346338577,Nantu
465.42384350393706,0.5849445201477662,0.016329795327968355,0.08455063100511202,Nantu
744.9619832677167,0.3339074153399411,0.014853601232672558,0.06566752397304705,Nantu
492.0209768700788,0.5136834894494858,0.018031356040249066,0.08410277686841165,Nantu
305.38588828740154,0.2243537085189457,0.02828687812959193,0.12410963113774533,Nantu
180.02048474409455,0.5470499684594731,0.03067625736387336,0.14991576893758315,Nantu
305.37727608267727,0.22440076920554844,0.028279251704583994,0.12408204060217504,Nantu
273.79195374015757,0.20145412803331497,0.02873447276818616,0.11911438421491176,Nantu
146.92605807086613,0.5735546114026314,0.033024791064113296,0.163241924072517,Nantu
273.7192421259843,0.2015384583268203,0.028741879658990954,0.11920712933606004,Nantu
327.2291461614173,0.3137098412873076,0.02276730994068423,0.09715322765521679,Nantu
157.31711368110234,0.672347751564491,0.02649272660389665,0.13932123972150645,Nantu
327.27534448818903,0.31369617391366966,0.022757002498471773,0.09733835143672095,Nantu
287.7346210629922,0.7226845740481771,0.0216819233143657,0.1305103156951015,Nantu
796.5655142716535,0.21406874381072616,0.01626053344005688,0.05974532854760804,Nantu
134.51531742125988,0.871496414765114,0.02582694560373891,0.18442391136968345,Nantu
287.75996555118115,0.7226646465790489,0.02167254019444948,0.13053401189179586,Nantu
770.864911417323,0.20976447583202135,0.0157435253034032,0.06169978289819649,Nantu
506.6389640748033,0.4826852732170557,0.017299219307896414,0.08294928786474852,Nantu
770.8736466535435,0.2097486138442809,0.015740159838315886,0.06186215072851879,Nantu
767.3074557086616,0.22770812020204245,0.015813615855646532,0.06391936052473678,Nantu
